522176,COU,741,Melita Crafford,4,2,6,TR,08:00,16:00,Internship I in School Cnslg
522176,COU,741,Nellie Borja,4,1,6,M,12:00,13:00,Internship I in School Cnslg
522176,COU,741,Nellie Borja,4,1,6,TR,08:00,15:50,Internship I in School Cnslg
522176,COU,741,Nellie Borja,4,1,6,M,12:00,13:00,Internship I in School Cnslg
522176,COU,741,Nellie Borja,4,1,6,TR,08:00,15:50,Internship I in School Cnslg
498391,COU,742,Burt Aquino,4,4,15,TR,08:00,17:00,Practicum in Mental Health Cou
898616,COU,748,Nellie Borja,3,5,10,MW,10:30,11:50,Princ of Assessment in Couns
389143,COU,753,Burt Aquino,4,6,6,MW,09:00,10:20,Group Psychotherapy
958763,COU,792,Katharyn Armbruster,4,4,6,M,12:00,13:30,Internship I in Mental Health
958763,COU,792,Katharyn Armbruster,4,4,6,TR,08:00,16:00,Internship I in Mental Health
030292,COU,795,Nellie Borja,1,4,12,MW,14:00,15:50,Special Topics
030292,COU,795,Bianca Rosenfeld,1,4,12,MW,14:00,15:50,Special Topics
532688,DST,101,Veola Wootton,3,15,15,TR,14:00,15:20,Intro to Deaf Studies
532688,DST,101,Lovie Lubin,3,16,15,H,00:00,00:00,Intro to Deaf Studies
532688,DST,101,Ashlyn Deville,3,15,15,H,00:00,00:00,Intro to Deaf Studies
537440,DST,201,Lovie Lubin,3,17,15,MW,11:00,12:20,Deaf Culture
537440,DST,201,Lovie Lubin,3,13,15,MW,11:00,12:20,Deaf Culture
537440,DST,201,Teressa Marshburn,3,14,15,H,00:00,00:00,Deaf Culture
537440,DST,201,Teressa Marshburn,3,13,15,H,00:00,00:00,Deaf Culture
748857,DST,202,Tomas Jiang,3,7,15,MW,11:00,12:20,Intro to Cultural Studies
748857,DST,202,Ashlyn Deville,3,14,15,H,00:00,00:00,Intro to Cultural Studies
748857,DST,202,Krista Blanks,3,12,15,H,00:00,00:00,Intro to Cultural Studies
353012,DST,305,Audra Spradley,3,13,15,TR,15:30,16:50,Deaf Space Cncpt & Method
131018,DST,311,Lovie Lubin,3,17,15,TR,15:30,16:50,Dynamics of Oppression
131018,DST,311,Lovie Lubin,3,13,15,TR,14:00,15:20,Dynamics of Oppression
131018,DST,311,Tomas Jiang,3,15,15,H,00:00,00:00,Dynamics of Oppression
131018,DST,311,Tomas Jiang,3,14,15,H,00:00,00:00,Dynamics of Oppression
131018,DST,311,Odell Ostrowski,3,15,15,MW,15:00,16:20,Dynamics of Oppression
131018,DST,311,Odell Ostrowski,3,13,15,MW,15:00,16:20,Dynamics of Oppression
352193,DST,314,Lois Hansell,3,10,15,H,00:00,00:00,Oral Traditions Deaf Community
352193,DST,314,Lois Hansell,3,12,15,H,00:00,00:00,Oral Traditions Deaf Community
013067,DST,316,Nova Christon,3,15,15,H,00:00,00:00,Disability Studies
013067,DST,316,Nova Christon,3,13,15,H,00:00,00:00,Disability Studies
562452,DST,320,Veola Wootton,3,5,5,H,00:00,00:00,Internship I
562452,DST,320,Veola Wootton,3,1,1,H,00:00,00:00,Internship I
562452,DST,320,Veola Wootton,3,2,2,H,00:00,00:00,Internship I
562452,DST,320,Coretta Himes,3,1,1,H,00:00,00:00,Internship I
562452,DST,320,Lovie Lubin,3,1,1,H,00:00,00:00,Internship I
562452,DST,320,Lovie Lubin,3,1,1,H,00:00,00:00,Internship I
562452,DST,320,Angelica Licata,3,5,5,H,00:00,00:00,Internship I
562452,DST,320,Angelica Licata,3,1,1,H,00:00,00:00,Internship I
562452,DST,320,Danyel Mickle,3,5,5,H,00:00,00:00,Internship I
428157,DST,401,Lovie Lubin,3,16,15,MW,15:00,16:20,Black Deaf People's Studies
068322,DST,402,Veola Wootton,3,10,15,TR,14:00,15:20,Deaf Women's Studies
068322,DST,402,Diamond Macias,3,12,15,H,00:00,00:00,Deaf Women's Studies
068322,DST,402,Diamond Macias,3,5,15,H,00:00,00:00,Deaf Women's Studies
364101,DST,410,Tomas Jiang,3,8,15,H,00:00,00:00,Multicultural Deaf Lives (Tpc)
469942,DST,495,Lovie Lubin,1,8,15,MW,15:00,16:20,Special Topics
305441,DST,497,Veola Wootton,3,7,15,TR,11:00,12:20,Deaf Studies Senior Thesis I
305441,DST,497,Amiee Broadfoot,3,3,15,H,00:00,00:00,Deaf Studies Senior Thesis I
876766,DST,498,Veola Wootton,3,10,15,TR,11:00,12:20,Deaf Studies Senior Thesis II
876766,DST,498,Corey Teets,3,4,15,H,00:00,00:00,Deaf Studies Senior Thesis II
876766,DST,498,Corey Teets,3,5,15,H,00:00,00:00,Deaf Studies Senior Thesis II
595904,DST,499,Veola Wootton,1,1,1,H,00:00,00:00,Independent Study
595904,DST,499,Aurea Peavey,1,1,1,H,00:00,00:00,Independent Study
595904,DST,499,Lovie Lubin,1,1,1,H,00:00,00:00,Independent Study
595904,DST,499,Lovie Lubin,1,1,1,H,00:00,00:00,Independent Study
595904,DST,499,Ranee Boeck,1,1,1,H,00:00,00:00,Independent Study
634216,DST,595,Tomas Jiang,3,5,10,M,13:00,15:50,Special Topics
634216,DST,595,Tomas Jiang,3,7,10,M,13:00,15:50,Special Topics
634216,DST,595,Audra Spradley,3,3,15,R,17:00,20:00,Special Topics
634216,DST,595,Audra Spradley,3,6,15,R,17:00,20:00,Special Topics
987924,DST,699,Aurea Peavey,1,1,1,H,00:00,00:00,Independent Study
987924,DST,699,Ranee Boeck,1,1,1,H,00:00,00:00,Independent Study
644185,DST,700,Tomas Jiang,1,5,15,W,13:00,14:50,Proseminar I
098191,DST,701,Tomas Jiang,1,5,15,R,14:00,15:50,Proseminar II
708450,DST,703,Tomas Jiang,3,8,15,R,09:00,11:50,Deaf Cultural Studies
395363,DST,705,Hollie Hamada,3,9,15,M,13:00,15:50,Sign & the Philosophy of Lang
490712,DST,710,Aurea Peavey,3,9,15,R,09:30,12:20,Litry Trdtns in the Df Commnty
868754,DST,712,Ashlyn Deville,3,8,15,W,13:00,15:50,Enfrcng Nrmlcy:Df & Disab Stdi
468426,DST,714,Deirdre Aylesworth,3,13,15,M,13:00,15:50,Critical Pedagogy
330347,DST,733,Ashlyn Deville,3,5,15,T,13:00,15:30,Theory & Identity in Df Studie
823789,DST,735,Aurea Peavey,3,9,15,R,09:30,12:30,Visual Studies
850942,DST,737,Laverne Conely,3,6,15,T,16:00,18:50,"Pblc Plcy, Advoc, & Deaf Com"
240203,DST,780,Lovie Lubin,3,1,15,H,00:00,00:00,Cultural Stds Master's Proj I
240203,DST,780,Tomas Jiang,3,2,3,H,00:00,00:00,Cultural Stds Master's Proj I
240203,DST,780,Augustina Amann,3,2,3,H,00:00,00:00,Cultural Stds Master's Proj I
877274,DST,781,Lovie Lubin,1,1,15,H,00:00,00:00,Cult Stds Master's Prj II
877274,DST,781,Tomas Jiang,1,3,15,H,00:00,00:00,Cult Stds Master's Prj II
877274,DST,781,Tomas Jiang,1,1,3,H,00:00,00:00,Cult Stds Master's Prj II
877274,DST,781,Augustina Amann,1,2,15,H,00:00,00:00,Cult Stds Master's Prj II
877274,DST,781,Augustina Amann,1,1,15,H,00:00,00:00,Cult Stds Master's Prj II
877274,DST,781,Augustina Amann,1,1,15,H,00:00,00:00,Cult Stds Master's Prj II
664749,DST,790,Odell Ostrowski,3,6,15,H,00:00,00:00,Deaf Studies Internship
664749,DST,790,Odell Ostrowski,3,1,1,H,00:00,00:00,Deaf Studies Internship
914539,ECO,201,Tomas Jiang,3,8,20,MWF,11:00,11:50,Introduction to Economics I
914539,ECO,201,Melita Crafford,3,13,20,TR,11:00,12:20,Introduction to Economics I
914539,ECO,201,Columbus Knighton,3,14,20,TR,17:30,18:50,Introduction to Economics I
324024,ECO,202,Gertrude Schulte,3,9,20,TR,11:00,12:20,Intro to Economics II
324024,ECO,202,Columbus Knighton,3,18,20,TR,17:30,18:50,Intro to Economics II
970018,ECO,205,Gertrude Schulte,3,20,20,TR,08:00,09:20,Economics for Social Workers
923115,ECO,341,Melita Crafford,3,5,20,TR,09:30,10:50,History of Economic Thought
972636,ECO,351,Columbus Knighton,3,10,20,MW,17:30,18:50,Money and Banking
668266,ECO,411,Gertrude Schulte,3,4,15,TR,14:00,15:20,Business & Managerial Economic
881137,ECO,714,Gertrude Schulte,3,7,15,TR,14:00,15:20,Economic Development
438584,ECO,725,Amiee Broadfoot,3,4,20,R,13:00,15:50,Micropolitics of Development
694459,EDU,250,Laura Scannell,3,14,20,TR,15:30,16:50,Intro to Education
694459,EDU,250,Jesica Cryer,3,2,10,W,16:30,19:20,Intro to Education
694459,EDU,250,Estefana Thrift,3,10,20,TR,17:00,18:20,Intro to Education
694459,EDU,250,Deirdre Aylesworth,3,15,20,MW,12:30,13:50,Intro to Education
694459,EDU,250,Tomas Jiang,3,19,20,TR,14:00,15:20,Intro to Education
694459,EDU,250,Faustino Mailloux,3,8,20,MW,14:00,15:20,Intro to Education
312790,EDU,311,Laveta Pea,3,11,15,MW,15:00,16:20,Fndtn of Ltrcy Tchng & Lrng
312790,EDU,311,Deirdre Aylesworth,3,8,15,TR,15:30,16:50,Fndtn of Ltrcy Tchng & Lrng
757139,EDU,320,Coretta Himes,3,13,15,M,08:30,11:20,Early Childhood Environments
011977,EDU,323,Steve Arzola,3,14,20,W,16:00,18:50,Educational Psychology
011977,EDU,323,Deirdre Aylesworth,3,18,15,TR,09:30,10:50,Educational Psychology
264050,EDU,493,Ashely Tellis,3,3,5,F,08:00,11:50,Intgrv Prctum & Smnr in Tchng
264050,EDU,493,Faustino Mailloux,3,1,5,F,09:00,11:50,Intgrv Prctum & Smnr in Tchng
137113,EDU,495,Steve Arzola,1,1,1,H,00:00,00:00,Special Topics
162057,EDU,499,Steve Arzola,1,1,1,H,00:00,00:00,Independent Study
162057,EDU,499,Leida Chadwick,1,1,1,H,00:00,00:00,Independent Study
483788,EDU,600,Steve Arzola,3,11,15,R,16:30,19:20,K-12 Crrclm & Instr'l Tech
483788,EDU,600,Celestine Mcnaught,3,12,15,T,13:00,15:50,K-12 Crrclm & Instr'l Tech
672862,EDU,601,Faustino Mailloux,3,5,15,W,13:00,15:50,Rdg & Wrtg for Teachers K-12
550246,EDU,609,Julius Anding,3,7,15,W,13:00,15:50,"Hme,Sch & Community Prtnrshps"
889669,EDU,620,Audra Spradley,2,9,10,T,13:00,14:50,Hist & Curr. Fdntns of ECE
549849,EDU,621,Coretta Himes,3,7,15,M,13:00,15:50,Lit Tchg & Lrng: ECE
486303,EDU,622,Audra Spradley,3,9,15,T,16:30,19:20,"Obsrv,Doc&Assng Yng Chlrn Dev"
729565,EDU,624,Audra Spradley,3,5,10,M,16:30,19:20,Intgrtve Mthd ECE:Preprim
555160,EDU,626,Columbus Knighton,3,4,5,M,16:30,19:20,Intgrtve Mthd ECE: K-3
267279,EDU,628,Steve Arzola,9,1,5,H,00:00,00:00,Student Teaching Early Edu
267279,EDU,628,Steve Arzola,9,1,1,H,00:00,00:00,Student Teaching Early Edu
890571,EDU,631,Laura Scannell,3,6,15,R,16:30,19:20,Lit Tchg & Lrng: Elem Grades
890571,EDU,631,Faustino Mailloux,3,8,15,T,13:00,15:50,Lit Tchg & Lrng: Elem Grades
674220,EDU,633,Laveta Pea,3,7,15,T,16:30,19:20,Lang Arts in Elementary Edu
706712,EDU,635,Julius Anding,3,11,15,W,13:00,15:50,Elem Sch Tchg Mthds in SS
848110,EDU,637,Steve Arzola,3,8,15,M,16:30,19:20,Elem Sch Tchg Mthds in Science
572546,EDU,638,Steve Arzola,9,5,5,H,00:00,00:00,Student Teaching: Elem Ed
572546,EDU,638,Steve Arzola,9,1,1,H,00:00,00:00,Student Teaching: Elem Ed
881694,EDU,639,Steve Arzola,3,14,15,T,16:30,19:20,Elem Sch Tchg Mthds in Math
881694,EDU,639,Katharyn Armbruster,3,14,15,T,16:30,19:20,Elem Sch Tchg Mthds in Math
222916,EDU,641,Laura Scannell,3,3,15,W,13:00,15:50,Lit Tchg & Lrng: Scdnry Grades
700124,EDU,648,Steve Arzola,9,2,5,H,00:00,00:00,Student Teach: Second Edu
700124,EDU,648,Steve Arzola,9,1,1,H,00:00,00:00,Student Teach: Second Edu
662059,EDU,665,Columbus Knighton,3,10,15,T,13:00,15:50,Children's Literature
662059,EDU,665,Columbus Knighton,3,11,15,M,13:00,15:50,Children's Literature
402141,EDU,670,Ashely Tellis,3,28,20,W,16:30,19:20,Tchg Stdnts with Disabilities
141227,EDU,694,Ashely Tellis,3,6,10,F,16:30,19:20,Student Teaching Seminar
141227,EDU,694,Deirdre Aylesworth,3,2,10,F,16:30,19:20,Student Teaching Seminar
141227,EDU,694,Faustino Mailloux,3,3,3,R,16:30,19:20,Student Teaching Seminar
875981,EDU,701,Deirdre Aylesworth,3,12,15,M,16:30,19:20,Deaf Lrnrs & Edu in Biling Com
103561,EDU,707,Keshia Creswell,4,14,15,T,16:00,19:50,Strc & Appl of ASL & English
747819,EDU,711,Jesica Cryer,3,9,15,R,14:30,17:20,Ltcy Apl ASL/Eng Bilg ClrmK-12
747819,EDU,711,Keshia Creswell,3,2,15,T,14:30,17:20,Ltcy Apl ASL/Eng Bilg ClrmK-12
677650,EDU,713,Laveta Pea,3,8,20,M,16:30,19:20,Lang Acquis & Cognitive Dev
709245,EDU,719,Celestine Mcnaught,3,2,15,W,14:00,16:50,K-12 Classroom-Based Assmnt
709245,EDU,719,Deirdre Aylesworth,3,12,15,M,13:00,15:50,K-12 Classroom-Based Assmnt
944658,EDU,720,Ali Forst,3,13,15,W,13:00,15:50,Intro to Research
920970,EDU,731,Julius Anding,3,11,15,R,13:00,15:50,Home Sch Cmty Coll.-Div.Lrnrs
920970,EDU,731,Julius Anding,3,4,15,R,16:30,19:20,Home Sch Cmty Coll.-Div.Lrnrs
601736,EDU,735,Ashely Tellis,2,8,15,W,16:30,19:20,Intro to Spec.Edu Law&IEP Proc
730599,EDU,762,Viola Grayer,3,3,10,H,00:00,00:00,Erly Lang Acq&Cog Dev of Bilng
778655,EDU,763,Audra Spradley,3,5,15,H,00:00,00:00,Assmt&Indv Plng in ASL/ENG Bi
014779,EDU,765,Lois Hansell,3,5,15,H,00:00,00:00,Fmly Clbrtn&Prtnrshp:ASL/ENG
102561,EDU,767,Columbus Knighton,1,2,10,H,00:00,00:00,Capstone I: ASL/ENGBil ECE 0-5
352972,EDU,769,Columbus Knighton,1,1,15,H,00:00,00:00,Capstne III:ASL/EngBil ECE 0-5
171686,EDU,772,Estefana Thrift,3,5,15,H,00:00,00:00,Classroom Management
687463,EDU,776,Amiee Broadfoot,3,8,15,H,00:00,00:00,Teaching Functional Curriculum
559477,EDU,779,Celestine Mcnaught,3,3,15,H,00:00,00:00,Ass'ment of Deaf Stdts with DA
879950,EDU,785,Coretta Himes,1,7,15,R,09:00,12:50,Field Exp & Seminar:  Deaf Ed
306733,EDU,787,Celestine Mcnaught,1,5,6,F,08:00,11:50,Practicum I/Seminar: Deaf Ed
306733,EDU,787,Celestine Mcnaught,1,5,6,MTWR,08:00,11:50,Practicum I/Seminar: Deaf Ed
354291,EDU,789,Carolina Plantz,2,3,5,F,08:00,11:50,Practicum II/Seminar: Deaf Ed
354291,EDU,789,Carolina Plantz,2,3,5,MTWR,08:00,11:50,Practicum II/Seminar: Deaf Ed
586133,EDU,792,Laveta Pea,2,1,15,H,00:00,00:00,Student Teaching Seminar
586133,EDU,792,Coretta Himes,2,5,10,H,00:00,00:00,Student Teaching Seminar
586133,EDU,792,Keshia Creswell,2,1,5,H,00:00,00:00,Student Teaching Seminar
312988,EDU,793,Audra Spradley,1,1,1,H,00:00,00:00,Field Experience in Edu: Deaf
312988,EDU,793,Coretta Himes,1,3,5,H,00:00,00:00,Field Experience in Edu: Deaf
936256,EDU,797,Laveta Pea,7,4,5,H,00:00,00:00,Student Teaching in Deaf Edu
936256,EDU,797,Coretta Himes,7,3,5,H,00:00,00:00,Student Teaching in Deaf Edu
936256,EDU,797,Keshia Creswell,7,1,5,H,00:00,00:00,Student Teaching in Deaf Edu
336715,EDU,799,Audra Spradley,1,1,1,H,00:00,00:00,Independent Study
336715,EDU,799,Leatrice Walck,1,1,1,H,00:00,00:00,Independent Study
336715,EDU,799,Leatrice Walck,1,1,1,H,00:00,00:00,Independent Study
746777,EDU,802,Diamond Macias,3,1,10,W,16:00,18:50,Principles of Statistics II
126384,EDU,810,Leatrice Walck,3,4,15,W,09:00,11:50,Advanced Research Design I
032132,EDU,812,Leatrice Walck,3,4,15,T,09:00,11:50,Qualitative Research Methods
229706,EDU,821,Columbus Knighton,2,1,10,W,13:00,15:50,Prosem II: Crtcl Pedagogy- Edu
226460,EDU,834,Corey Teets,3,4,15,W,13:00,15:50,Prg Dev & Evl in Spc Edu and H
794470,EDU,835,Amiee Broadfoot,3,5,10,M,13:00,15:50,Project Design and Implmntn
306027,EDU,860,Ashely Tellis,3,8,10,R,13:00,15:50,Education Policy & Politics
776725,EDU,889,Ashely Tellis,3,9,15,R,17:00,19:50,Seminar in Crit Curr Stds
166470,EDU,893,Steve Arzola,2,1,1,H,00:00,00:00,Practicum in Univ Instruction
387644,EDU,895,Leatrice Walck,1,3,15,M,14:00,15:50,Special Topics
387644,EDU,895,Leatrice Walck,1,5,10,T,13:00,13:50,Special Topics
387644,EDU,895,Leatrice Walck,1,5,10,M,09:00,11:50,Special Topics
826765,EDU,899,Leatrice Walck,1,1,1,H,00:00,00:00,Independent Study
210911,EDU,900,Ashely Tellis,1,2,3,H,00:00,00:00,Dissertation Research
210911,EDU,900,Ashely Tellis,1,2,5,H,00:00,00:00,Dissertation Research
210911,EDU,900,Steve Arzola,1,1,3,H,00:00,00:00,Dissertation Research
210911,EDU,900,Steve Arzola,1,1,5,H,00:00,00:00,Dissertation Research
210911,EDU,900,Keshia Creswell,1,1,3,H,00:00,00:00,Dissertation Research
210911,EDU,900,Keshia Creswell,1,1,5,H,00:00,00:00,Dissertation Research
210911,EDU,900,Leatrice Walck,1,1,3,H,00:00,00:00,Dissertation Research
210911,EDU,900,Leatrice Walck,1,1,5,H,00:00,00:00,Dissertation Research
210911,EDU,900,Tracey Sherrard,1,3,3,H,00:00,00:00,Dissertation Research
210911,EDU,900,Tracey Sherrard,1,3,5,H,00:00,00:00,Dissertation Research
311131,ELI,100,Milton Brekke,23,12,15,MTWR,13:00,14:20,Dev. English
311131,ELI,100,Milton Brekke,23,9,12,TR,14:30,15:50,Dev. English
311131,ELI,100,Dylan Schneiderman,23,12,15,MTWR,10:30,11:50,Dev. English
311131,ELI,100,Dylan Schneiderman,23,12,15,MTWR,13:00,14:20,Dev. English
311131,ELI,100,Veola Wootton,23,12,15,MTWR,10:30,11:50,Dev. English
461250,ELI,101,Dick Strahl,7,7,15,MWF,09:00,11:50,Reading and Vocabulary Level I
256134,ELI,102,Edwardo Pokorny,7,7,15,MWF,09:00,11:50,Reading & Vocab Level II
233619,ELI,103,Anton Zahler,7,10,15,MWF,13:00,15:50,Reading & Vocab Level III
233619,ELI,103,Laverne Conely,7,11,15,F,13:00,14:00,Reading & Vocab Level III
233619,ELI,103,Laverne Conely,7,11,15,MW,13:00,15:50,Reading & Vocab Level III
485935,ELI,104,Desirae Domer,7,11,15,MWF,13:00,15:50,Reading & Vocab Level IV
485935,ELI,104,Faustino Mailloux,7,8,15,MWF,13:00,15:50,Reading & Vocab Level IV
797289,ELI,105,Kia Kurland,7,8,15,MWF,13:00,15:50,Reading & Vocab Level V
806089,ELI,106,Sunny Tien,7,5,30,F,13:00,15:50,College Test Preparation VI
806089,ELI,106,Sunny Tien,7,5,30,MW,13:00,15:50,College Test Preparation VI
836114,ELI,111,Dylan Schneiderman,3,4,15,MW,16:00,17:20,American Sign Language I
836114,ELI,111,Dylan Schneiderman,3,8,12,MWF,10:00,10:50,American Sign Language I
194474,ELI,112,Dylan Schneiderman,3,5,15,TR,14:30,15:50,American Sign Language II
194474,ELI,112,Dylan Schneiderman,3,9,12,TR,13:00,14:20,American Sign Language II
194474,ELI,112,Dylan Schneiderman,3,14,12,MW,13:00,14:20,American Sign Language II
194474,ELI,112,Tawna Bradstreet,3,10,15,TR,16:00,17:20,American Sign Language II
985437,ELI,115,Tawna Bradstreet,3,13,15,MW,14:30,15:50,Cross-Cultural Communication I
985437,ELI,115,Tawna Bradstreet,3,13,15,MW,09:00,10:20,Cross-Cultural Communication I
985437,ELI,115,Tawna Bradstreet,3,7,15,MW,16:00,17:20,Cross-Cultural Communication I
985437,ELI,115,Veola Wootton,3,13,12,MW,13:00,14:20,Cross-Cultural Communication I
985437,ELI,115,Veola Wootton,3,17,12,TR,13:00,14:20,Cross-Cultural Communication I
985437,ELI,115,Veola Wootton,3,7,12,MW,14:30,15:50,Cross-Cultural Communication I
800980,ELI,116,Tawna Bradstreet,3,6,15,MW,10:30,11:50,CrossCultural Communication II
800980,ELI,116,Veola Wootton,3,13,12,MW,16:00,17:20,CrossCultural Communication II
559125,ELI,134,Adena Garrard,4,6,12,MTWR,10:00,10:50,Numerical Language I
043386,ELI,135,Adena Garrard,4,7,15,MTWR,08:30,09:20,Numerical Language II
043386,ELI,135,Adena Garrard,4,8,12,MW,13:00,14:50,Numerical Language II
097592,ELI,136,Adena Garrard,4,7,15,MTWR,09:30,10:20,Numerical Language III
435698,ELI,201,Dick Strahl,8,7,15,TRF,09:00,11:50,Writing and Grammar Level I
552808,ELI,202,Edwardo Pokorny,8,7,15,F,09:00,11:50,Writing and Grammar Level II
552808,ELI,202,Edwardo Pokorny,8,7,15,TR,09:00,11:50,Writing and Grammar Level II
661303,ELI,203,Jesica Cryer,8,11,15,TRF,13:00,15:50,Writing and Grammar Level III
661303,ELI,203,Anton Zahler,8,10,15,F,13:00,15:50,Writing and Grammar Level III
661303,ELI,203,Anton Zahler,8,10,15,TR,13:00,15:50,Writing and Grammar Level III
661303,ELI,203,Anton Zahler,8,12,12,F,11:00,11:50,Writing and Grammar Level III
661303,ELI,203,Anton Zahler,8,12,12,MTWR,11:00,11:50,Writing and Grammar Level III
311341,ELI,204,Desirae Domer,8,11,15,TR,13:00,15:50,Writing and Grammar Level IV
311341,ELI,204,Desirae Domer,8,11,15,F,13:00,15:50,Writing and Grammar Level IV
311341,ELI,204,Desirae Domer,8,14,12,TR,11:00,12:20,Writing and Grammar Level IV
311341,ELI,204,Desirae Domer,8,14,12,MWF,11:00,12:20,Writing and Grammar Level IV
311341,ELI,204,Faustino Mailloux,8,8,15,F,13:00,15:50,Writing and Grammar Level IV
311341,ELI,204,Faustino Mailloux,8,8,15,TR,13:00,15:50,Writing and Grammar Level IV
152631,ELI,205,Kia Kurland,8,8,15,F,13:00,15:50,Writing and Grammar Level V
152631,ELI,205,Kia Kurland,8,8,15,TR,13:00,15:50,Writing and Grammar Level V
275942,ELI,206,Sunny Tien,8,5,30,F,13:00,15:50,College Test Preparation VI
275942,ELI,206,Sunny Tien,8,5,30,TR,13:00,14:20,College Test Preparation VI
693778,ELI,301,Dick Strahl,3,7,15,TR,13:00,14:20,Applied English Level I
071320,ELI,302,Kia Kurland,3,7,12,TR,14:30,15:50,Applied English Level II
071320,ELI,302,Edwardo Pokorny,3,7,15,TR,13:00,14:20,Applied English Level II
071320,ELI,302,Edwardo Pokorny,3,10,12,TR,14:30,15:50,Applied English Level II
386786,ELI,303,Jesica Cryer,3,11,15,TR,10:30,11:50,Applied English Level III
386786,ELI,303,Jesica Cryer,3,10,12,TR,14:30,15:50,Applied English Level III
386786,ELI,303,Anton Zahler,3,10,15,TR,10:30,11:50,Applied English Level III
386786,ELI,303,Anton Zahler,3,12,12,TR,14:30,15:50,Applied English Level III
386786,ELI,303,Oneida Selvy,3,11,12,TR,14:30,15:50,Applied English Level III
879805,ELI,304,Desirae Domer,3,11,15,TR,10:30,11:50,Applied English Level IV
879805,ELI,304,Desirae Domer,3,14,12,TR,14:30,15:50,Applied English Level IV
879805,ELI,304,Faustino Mailloux,3,8,15,TR,10:30,11:50,Applied English Level IV
042847,ELI,305,Kia Kurland,3,8,15,TR,10:30,11:50,Applied English Level V
042847,ELI,305,Sunny Tien,3,8,12,TR,14:30,15:50,Applied English Level V
500945,ELI,306,Sunny Tien,3,5,30,TR,10:30,11:50,College Test Preparation VI
709708,ENG,60,Roman Saddler,12,8,12,MWF,09:00,10:50,Intensive Eng Lang Study I
709708,ENG,60,Roman Saddler,12,8,12,MW,14:00,15:50,Intensive Eng Lang Study I
709708,ENG,60,Roman Saddler,12,12,12,MTWR,14:00,16:50,Intensive Eng Lang Study I
391140,ENG,70,Carolina Plantz,6,6,12,MWF,09:00,10:50,Eng Lng Study:Reading and Writ
391140,ENG,70,Carolina Plantz,6,9,14,MWF,12:00,13:50,Eng Lng Study:Reading and Writ
747220,ENG,80,Carolina Plantz,6,8,12,MWF,13:00,14:50,Eng Lng Study:Writing Emphasis
747220,ENG,80,Carolina Plantz,6,15,14,MWF,08:00,09:50,Eng Lng Study:Writing Emphasis
786994,ENG,100,Henry Sandor,1,12,12,MWF,13:00,13:50,English Language Skills
786994,ENG,100,Henry Sandor,1,8,12,MWF,10:00,10:50,English Language Skills
117899,ENG,208,Roman Saddler,3,10,12,MWF,12:00,12:50,Intro to Literature Studies
009221,ENG,250,Todd Holsinger,3,12,12,TR,14:00,15:20,Intro Public Prof Writing
051970,ENG,260,Ranee Boeck,3,8,12,MW,15:00,16:20,Introduction to Desktop Publis
559353,ENG,295,Roman Saddler,1,0,15,MW,10:00,11:50,Special Topics [Tpc to be spc]
925481,ENG,320,Roman Saddler,3,1,1,H,00:00,00:00,Field Experience
925481,ENG,320,Roman Saddler,3,1,1,H,00:00,00:00,Field Experience
925481,ENG,320,Roman Saddler,3,1,1,H,00:00,00:00,Field Experience
925481,ENG,320,Roselia Whisnant,3,2,12,M,17:00,19:50,Field Experience
599688,ENG,325,Rosetta Harker,3,1,15,TR,14:00,15:50,Introduction to Deaf Literatur
314697,ENG,345,Henry Sandor,3,1,15,MWF,08:00,09:20,Business and Technical Writing
209972,ENG,355,Gertrude Schulte,3,1,15,TR,17:00,18:50,Literature by Women
645873,ENG,365,Mireille Jain,3,7,12,MWF,13:00,13:50,Writing for Social Media
602538,ENG,385,Ranee Boeck,3,12,12,TR,09:30,10:50,Fund of Journalism
315357,ENG,392,Una Worster,3,12,12,W,16:00,18:50,Creative Writing [Tpc to be s]
315357,ENG,392,Gertrude Schulte,3,8,12,TR,15:30,16:50,Creative Writing [Tpc to be s]
802783,ENG,395,Rosetta Harker,1,1,15,TR,14:00,15:50,Special Topics
802783,ENG,395,Gertrude Schulte,1,0,15,TR,17:00,18:50,Special Topics
802783,ENG,395,Roman Saddler,1,1,1,H,00:00,00:00,Special Topics
802783,ENG,395,Roselia Whisnant,1,4,12,M,17:00,19:50,Special Topics
396196,ENG,399,Oneida Selvy,3,8,12,MW,09:00,10:20,Intro Methods Literary Study
457184,ENG,403,Gertrude Schulte,3,8,12,TR,14:00,15:20,British Literary Foundations
618250,ENG,405,Gertrude Schulte,3,12,12,TR,14:00,15:20,American Literary Foundations
185502,ENG,433,Tomas Jiang,3,13,12,TR,11:00,12:20,Seminar in Pre-1800 Lit
304569,ENG,435,Mireille Jain,3,11,12,MWF,12:00,12:50,Seminar in Post-1800 Lit
958058,ENG,493,Rosetta Harker,3,7,12,W,16:00,18:50,Senior Thesis Pjct  [Tpc spc]
482673,ENG,499,Una Worster,1,1,1,H,00:00,00:00,Independent Study
482673,ENG,499,Tomas Jiang,1,1,1,H,00:00,00:00,Independent Study
624024,FCS,333,Loralee Penman,3,23,25,TR,11:00,12:20,"Child, Family, and Community"
624024,FCS,333,Loralee Penman,3,7,20,TR,14:00,15:20,"Child, Family, and Community"
294488,FCS,334,Loralee Penman,3,17,25,TR,14:00,15:20,Parent-Child Interactions
294488,FCS,334,Loralee Penman,3,6,20,TR,11:00,12:20,Parent-Child Interactions
